Empresa,Saida,NF,Descricao_produto,Linha,Origem_NF,Data_Emissao,Data_Cancelamento,Data_expedicao,Qtd_Parcela,Qtd_Prazo_Medio,Valor_Total_Nota,Qtd_Itens,Qtd_Volumes,Data_Saida,Qtd_Produto,Preco_Unitario,Valor_Total_Item,Custo_Item,Preco_Un_Pdv,Valor_Custo_Compra,Preco_Tabela,Cliente,Vendedor,Mes,Ano,Dia,Dia da Semana,Total_Custo_Compra,Total_Lucro_Venda_Item,situacao
GO MED HOSPITALAR,V,5945,LUVA VINIL S/PO P CX 100 CX,MATERIAL HOSPITALAR,AL,19/09/2025,,,1,20,1072.6,3,4,,40,17.44,697.6,11.49,17.44,11.49,17.44,DESKART,DENIS SOUSA,9,2025,19,Sexta-feira,459.45,238.15,Faturada
GO MED HOSPITALAR,V,5945,"LUVA CIR. ESTERIL 7,5 UN",MATERIAL HOSPITALAR,AL,19/09/2025,,,1,20,1072.6,3,4,,200,1.39,278.0,1.12,1.39,1.12,1.66,DESKART,DENIS SOUSA,9,2025,19,Sexta-feira,224.68,53.32,Faturada
GO MED HOSPITALAR,V,5946,"SOL. CLORETO SODIO 0,9% 250ML FR",NUTRIÇÃO CLINICA,CL,19/09/2025,,,1,28,407.22,5,2,,40,3.58,143.2,3.05,3.58,3.05,4.55,FERTIBABY UNIDADE CEARA,MAIRTON,9,2025,19,Sexta-feira,122.0,21.2,Faturada
GO MED HOSPITALAR,V,5946,LUVA DE PROCEDIMENTO.(P) C/100 CX,MATERIAL HOSPITALAR,CL,19/09/2025,,,1,28,407.22,5,2,,6,20.32,121.92,17.27,20.32,17.27,25.75,FERTIBABY UNIDADE CEARA,MAIRTON,9,2025,19,Sexta-feira,103.65,18.27,Faturada
GO MED HOSPITALAR,V,5946,"FLUMAZENIL 0,1MG/5ML AMP (LENAZEN) CX C/5",MEDICAMENTOS,CL,19/09/2025,,,1,28,407.22,5,2,,10,6.11,61.1,5.2,6.11,5.2,7.43,FERTIBABY UNIDADE CEARA,MAIRTON,9,2025,19,Sexta-feira,52.0,9.1,Faturada
GO MED HOSPITALAR,V,5946,LUVA VINIL S/PO P CX 100 CX,MATERIAL HOSPITALAR,CL,19/09/2025,,,1,28,407.22,5,2,,1,13.5,13.5,11.49,13.5,11.49,17.44,FERTIBABY UNIDADE CEARA,MAIRTON,9,2025,19,Sexta-feira,11.49,2.01,Faturada
GO MED HOSPITALAR,V,5946,"LUVA CIR. ESTERIL 6,5 UN",MATERIAL HOSPITALAR,CL,19/09/2025,,,1,28,407.22,5,2,,50,1.35,67.5,1.15,1.35,1.15,1.71,FERTIBABY UNIDADE CEARA,MAIRTON,9,2025,19,Sexta-feira,57.34,10.15,Faturada
GO MED HOSPITALAR,V,5947,"ATROPINA 0,25MG/ML 1ML AMP (ATROFARMA) CX C/100",MEDICAMENTOS,AL,19/09/2025,,,1,1,463.6,2,1,,100,1.04,104.0,0.91,1.04,0.91,1.19,VETWORLD,DENIS SOUSA,9,2025,19,Sexta-feira,90.55,13.45,Faturada
GO MED HOSPITALAR,V,5947,PROPOFOL 10MG/20ML AMP (PROPOTIL) CX C/5,MEDICAMENTOS,AL,19/09/2025,,,1,1,463.6,2,1,,40,8.99,359.6,7.1,8.99,7.1,10.58,VETWORLD,DENIS SOUSA,9,2025,19,Sexta-feira,284.0,75.6,Faturada
GO MED HOSPITALAR,V,5948,SOL. MANITOL 20% 250ML SF FR,NUTRIÇÃO CLINICA,CL,19/09/2025,,,2,45,6400.0,2,20,,490,8.0,3920.0,6.8,8.0,6.8,10.14,ENDOSCOPY GASTROENTEROLOGIA AVANCADA LTDA,MAIRTON,9,2025,19,Sexta-feira,3332.0,588.0,Faturada
GO MED HOSPITALAR,V,5948,SOL. MANITOL 20% 250ML SF FR,NUTRIÇÃO CLINICA,CL,19/09/2025,,,2,45,6400.0,2,20,,310,8.0,2480.0,6.8,8.0,6.8,10.14,ENDOSCOPY GASTROENTEROLOGIA AVANCADA LTDA,MAIRTON,9,2025,19,Sexta-feira,2108.0,372.0,Faturada
GO MED HOSPITALAR,V,5949,"SOL. CLORETO SODIO 0,9% 250ML FR",NUTRIÇÃO CLINICA,CL,19/09/2025,,,2,35,2696.0,3,11,,200,3.81,762.0,3.05,3.81,3.05,4.55,ENDOSCLINICA,MAIRTON,9,2025,19,Sexta-feira,610.0,152.0,Faturada
GO MED HOSPITALAR,V,5949,PROPOFOL 10MG/20ML AMP (PROPOTIL) CX C/5,MEDICAMENTOS,CL,19/09/2025,,,2,35,2696.0,3,11,,40,8.35,334.0,7.1,8.35,7.1,10.58,ENDOSCLINICA,MAIRTON,9,2025,19,Sexta-feira,284.0,50.0,Faturada
GO MED HOSPITALAR,V,5949,SOL. MANITOL 20% 250ML SF FR,NUTRIÇÃO CLINICA,CL,19/09/2025,,,2,35,2696.0,3,11,,200,8.0,1600.0,6.8,8.0,6.8,10.14,ENDOSCLINICA,MAIRTON,9,2025,19,Sexta-feira,1360.0,240.0,Faturada
GO MED HOSPITALAR,V,5950,ADENOSINA 3MG/ML 2ML AMP (GEN) CX C/50,MEDICAMENTOS,AL,19/09/2025,,,2,38,3801.0,5,17,,50,10.98,549.0,9.09,10.98,9.08,12.86,NUVEX COMERCIO DE PRODUTOS MEDICOS LTDA,CESAR GAMA,9,2025,19,Sexta-feira,454.72,94.28,Faturada
GO MED HOSPITALAR,V,5950,LUVA DE PROCEDIMENTO.(M) C/100 CX,MATERIAL HOSPITALAR,AL,19/09/2025,,,2,38,3801.0,5,17,,110,20.5,2255.0,17.27,20.5,17.27,25.75,NUVEX COMERCIO DE PRODUTOS MEDICOS LTDA,CESAR GAMA,9,2025,19,Sexta-feira,1900.25,354.75,Faturada
GO MED HOSPITALAR,V,5950,"AGULHA DESC. 40 X 1,20MM UN",MATERIAL HOSPITALAR,AL,19/09/2025,,,2,38,3801.0,5,17,,2000,0.08,168.0,0.07,0.08,0.07,0.1,NUVEX COMERCIO DE PRODUTOS MEDICOS LTDA,CESAR GAMA,9,2025,19,Sexta-feira,137.0,31.0,Faturada
GO MED HOSPITALAR,V,5950,SOL. MANITOL 20% 250ML SF FR,NUTRIÇÃO CLINICA,AL,19/09/2025,,,2,38,3801.0,5,17,,10,8.9,89.0,6.8,8.9,6.8,10.14,NUVEX COMERCIO DE PRODUTOS MEDICOS LTDA,CESAR GAMA,9,2025,19,Sexta-feira,68.0,21.0,Faturada
GO MED HOSPITALAR,V,5950,SERINGA DESC. 20ML S/AG LUER SLIP UN,MATERIAL HOSPITALAR,AL,19/09/2025,,,2,38,3801.0,5,17,,2000,0.37,740.0,0.3,0.37,0.3,0.43,NUVEX COMERCIO DE PRODUTOS MEDICOS LTDA,CESAR GAMA,9,2025,19,Sexta-feira,598.0,142.0,Faturada
GO MED HOSPITALAR,V,5951,"AGULHA DESC. 40 X 1,20MM UN",MATERIAL HOSPITALAR,AL,19/09/2025,,,1,30,627.36,3,3,,6000,0.09,522.0,0.07,0.09,0.07,0.1,HOSPITAL SAO RAIMUNDO,DENIS SOUSA,9,2025,19,Sexta-feira,411.0,111.0,Faturada
GO MED HOSPITALAR,V,5951,"CLOREXIDINA 0,2% AQUOSA 1LT (CHLORDERM) FR",SANEANTES,AL,19/09/2025,,,1,30,627.36,3,3,,5,4.39,21.95,4.9,4.39,4.9,7.0,HOSPITAL SAO RAIMUNDO,DENIS SOUSA,9,2025,19,Sexta-feira,24.5,-2.55,Faturada
GO MED HOSPITALAR,V,5951,"CLOREXIDINA 0,2% AQUOSA 1LT (CHLORDERM) FR",SANEANTES,AL,19/09/2025,,,1,30,627.36,3,3,,19,4.39,83.41,4.9,4.39,4.9,7.0,HOSPITAL SAO RAIMUNDO,DENIS SOUSA,9,2025,19,Sexta-feira,93.1,-9.69,Faturada
GO MED HOSPITALAR,V,5952,"DEXAMETASONA 4MG/ML 2,5ML AMP (GEN) CX C/100",MEDICAMENTOS,AL,19/09/2025,,,1,1,2597.45,7,11,,200,0.99,198.0,0.86,0.99,0.86,1.19,DAVILLA COMERCIAL,DENIS SOUSA,9,2025,19,Sexta-feira,171.22,26.78,Faturada
GO MED HOSPITALAR,V,5952,"SOL. CLORETO SODIO 0,9% 100ML FR",NUTRIÇÃO CLINICA,AL,19/09/2025,,,1,1,2597.45,7,11,,230,3.1,713.0,2.63,3.1,2.63,3.88,DAVILLA COMERCIAL,DENIS SOUSA,9,2025,19,Sexta-feira,605.77,107.23,Faturada
GO MED HOSPITALAR,V,5952,"SOL. CLORETO SODIO 0,9% 100ML FR",NUTRIÇÃO CLINICA,AL,19/09/2025,,,1,1,2597.45,7,11,,270,3.1,837.0,2.63,3.1,2.63,3.88,DAVILLA COMERCIAL,DENIS SOUSA,9,2025,19,Sexta-feira,711.13,125.87,Faturada
GO MED HOSPITALAR,V,5952,ALGODAO HIDROFILO 500G UN,MATERIAL HOSPITALAR,AL,19/09/2025,,,1,1,2597.45,7,11,,20,13.5,270.0,13.29,13.5,13.29,18.98,DAVILLA COMERCIAL,DENIS SOUSA,9,2025,19,Sexta-feira,265.8,4.2,Faturada
GO MED HOSPITALAR,V,5952,FORMOL TAMPONADO 10% - 1LT LT,SANEANTES,AL,19/09/2025,,,1,1,2597.45,7,11,,5,16.89,84.45,12.72,16.89,12.72,18.96,DAVILLA COMERCIAL,DENIS SOUSA,9,2025,19,Sexta-feira,63.59,20.86,Faturada
GO MED HOSPITALAR,V,5952,PROPOFOL 10MG/20ML AMP (PROPOTIL) CX C/5,MEDICAMENTOS,AL,19/09/2025,,,1,1,2597.45,7,11,,50,8.98,449.0,7.1,8.98,7.1,10.58,DAVILLA COMERCIAL,DENIS SOUSA,9,2025,19,Sexta-feira,355.0,94.0,Faturada
GO MED HOSPITALAR,V,5952,AGUA P/INJECAO 10ML AMP AMP,NUTRIÇÃO CLINICA,AL,19/09/2025,,,1,1,2597.45,7,11,,200,0.23,46.0,0.16,0.23,0.16,0.24,DAVILLA COMERCIAL,DENIS SOUSA,9,2025,19,Sexta-feira,32.0,14.0,Faturada
GO MED HOSPITALAR,V,5953,ACETILCISTEINA 600MG SAC (CISTEIL) CX C/16,MEDICAMENTOS,AL,19/09/2025,,,2,38,1873.2,3,25,,2,24.8,49.6,19.77,24.8,19.77,29.39,MEDICI HOSPITALAR,DENIS SOUSA,9,2025,19,Sexta-feira,39.54,10.06,Faturada
GO MED HOSPITALAR,V,5953,FRALDA DESC. INF XXG LIPPY BABY C/12 PC,MATERIAL HOSPITALAR,AL,19/09/2025,,,2,38,1873.2,3,25,,9,9.7,87.3,7.32,9.7,7.32,10.46,MEDICI HOSPITALAR,DENIS SOUSA,9,2025,19,Sexta-feira,65.9,21.4,Faturada
GO MED HOSPITALAR,V,5953,FRALDA DESC. INF XXG LIPPY BABY C/12 PC,MATERIAL HOSPITALAR,AL,19/09/2025,,,2,38,1873.2,3,25,,179,9.7,1736.3,7.32,9.7,7.32,10.46,MEDICI HOSPITALAR,DENIS SOUSA,9,2025,19,Sexta-feira,1310.75,425.55,Faturada
GO MED HOSPITALAR,V,5954,REVELADOR P/ RAIO X AUTOMATICO G138I CAIXA C/02 GL,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,42,3745.3,10,6,19/09/2025,1,723.6,723.6,458.53,723.6,458.53,683.58,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,458.53,265.07,Faturada
GO MED HOSPITALAR,V,5954,FILME P/RAIO-X 18CM X 24CM CX C/100 HR-U UN,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,42,3745.3,10,6,19/09/2025,1,202.0,202.0,140.27,202.0,140.27,200.37,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,140.27,61.73,Faturada
GO MED HOSPITALAR,V,5954,FORMOL TAMPONADO 10% - 1LT LT,SANEANTES,AL,19/09/2025,,19/09/2025,1,42,3745.3,10,6,19/09/2025,5,26.9,134.5,12.72,26.9,12.72,18.96,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,63.59,70.91,Faturada
GO MED HOSPITALAR,V,5954,FIXADOR RADIOLOGICO G334 P/50L CX C/02 GL,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,42,3745.3,10,6,19/09/2025,1,752.6,752.6,432.51,752.6,432.51,644.78,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,432.51,320.09,Faturada
GO MED HOSPITALAR,V,5954,AGUA P/INJECAO 500ML UN,NUTRIÇÃO CLINICA,AL,19/09/2025,,19/09/2025,1,42,3745.3,10,6,19/09/2025,10,8.8,88.0,5.49,8.8,5.49,7.84,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,54.9,33.1,Faturada
GO MED HOSPITALAR,V,5954,AGUA P/INJECAO 500ML FR,NUTRIÇÃO CLINICA,AL,19/09/2025,,19/09/2025,1,42,3745.3,10,6,19/09/2025,10,8.8,88.0,5.86,8.8,5.86,8.74,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,58.6,29.4,Faturada
GO MED HOSPITALAR,V,5954,LIDOCAINA 2% S/V FA 20ML (GEN) CX C/25,MEDICAMENTOS,AL,19/09/2025,,19/09/2025,1,42,3745.3,10,6,19/09/2025,50,7.23,361.5,4.52,7.23,4.52,6.69,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,225.9,135.6,Faturada
GO MED HOSPITALAR,V,5954,CLOPIDOGREL 75MG CPR (GEN) CX C/28,MEDICAMENTOS,AL,19/09/2025,,19/09/2025,1,42,3745.3,10,6,19/09/2025,2,28.8,57.6,17.56,28.8,17.56,26.18,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,35.13,22.47,Faturada
GO MED HOSPITALAR,V,5954,FILME P/RAIO-X ANALOGICO HR-U 30X40 CM UN,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,42,3745.3,10,6,19/09/2025,2,648.8,1297.6,448.14,648.8,448.14,640.17,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,896.29,401.31,Faturada
GO MED HOSPITALAR,V,5954,MASCARA LARINGEA DESC. SILICONE NR 4 UN,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,42,3745.3,10,6,19/09/2025,1,39.9,39.9,16.21,39.9,16.21,23.15,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,16.21,23.69,Faturada
GO MED HOSPITALAR,V,5955,"COMPRESSA DE GAZE 7,5CMX7,5CM 11 FIOS C/10 LIVIA ENV",MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,30,2700.0,1,112,19/09/2025,6000,0.45,2700.0,0.38,0.45,0.38,0.54,HOSP MAT SAO VICENTE DE PAULO,CESAR GAMA,9,2025,19,Sexta-feira,2282.4,417.6,Faturada
GO MED HOSPITALAR,V,5956,ALCOOL 70% 1LT (ANTISSEPTICO) UN,SANEANTES,AL,19/09/2025,,19/09/2025,1,30,9712.8,1,142,19/09/2025,1704,5.7,9712.8,4.62,5.7,4.62,6.63,HOSPITAL REGIONAL NORTE,CESAR GAMA,9,2025,19,Sexta-feira,7864.81,1847.99,Faturada
GO MED HOSPITALAR,V,5957,ALCOOL 70% 1LT (ANTISSEPTICO) UN,SANEANTES,AL,19/09/2025,,19/09/2025,1,30,7660.8,1,7,19/09/2025,1344,5.7,7660.8,4.62,5.7,4.62,6.63,HOSPITAL REGIONAL DO CARIRI,CESAR GAMA,9,2025,19,Sexta-feira,6203.23,1457.57,Faturada
GO MED HOSPITALAR,V,5959,LUVA DE PROCEDIMENTO.(PP) C/100 CX,MATERIAL HOSPITALAR,AL,19/09/2025,,,2,30,1334.4,3,1,,50,21.5,1075.0,17.65,21.5,17.65,25.18,HOSPMEDICA DISTRIBUIDORA DE MEDICAMENTOS LTDA,CESAR GAMA,9,2025,19,Sexta-feira,882.6,192.4,Faturada
GO MED HOSPITALAR,V,5959,SONDA ASP.TRAQUEAL 08FR UN,MATERIAL HOSPITALAR,AL,19/09/2025,,,2,30,1334.4,3,1,,100,0.65,65.0,0.46,0.65,0.46,0.66,HOSPMEDICA DISTRIBUIDORA DE MEDICAMENTOS LTDA,CESAR GAMA,9,2025,19,Sexta-feira,45.94,19.06,Faturada
GO MED HOSPITALAR,V,5959,PAPEL GRAU CIRURGICO 80MMX100M ROLO,MATERIAL HOSPITALAR,AL,19/09/2025,,,2,30,1334.4,3,1,,6,32.4,194.4,26.52,32.4,26.52,37.89,HOSPMEDICA DISTRIBUIDORA DE MEDICAMENTOS LTDA,CESAR GAMA,9,2025,19,Sexta-feira,159.15,35.25,Faturada
GO MED HOSPITALAR,V,5960,FORMOL TAMPONADO 10% - 1LT LT,SANEANTES,AL,19/09/2025,,19/09/2025,1,44,1468.6,6,2,19/09/2025,8,26.6,212.8,12.72,26.6,12.72,18.96,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,101.75,111.05,Faturada
GO MED HOSPITALAR,V,5960,SONDA ASP.S/FECH TRACH CARE 14FR UN,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,44,1468.6,6,2,19/09/2025,10,72.9,729.0,28.98,72.9,28.98,42.98,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,289.75,439.25,Faturada
GO MED HOSPITALAR,V,5960,"AVENTAL CIRURGICO EST. GRANDE (COSTURADO) 1,50X1,20 UN",MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,44,1468.6,6,2,19/09/2025,4,18.6,74.4,9.84,18.6,9.84,14.22,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,39.37,35.03,Faturada
GO MED HOSPITALAR,V,5960,FLUCONAZOL 2MG/ML SF 100ML BOL (FLUCAZOL) CX C/6,MEDICAMENTOS,AL,19/09/2025,,19/09/2025,1,44,1468.6,6,2,19/09/2025,12,10.3,123.6,5.5,10.3,5.5,8.2,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,66.0,57.6,Faturada
GO MED HOSPITALAR,V,5960,QUETIAPINA 25MG CPR (GEN) CX C/30,MEDICAMENTOS,AL,19/09/2025,,19/09/2025,1,44,1468.6,6,2,19/09/2025,2,36.4,72.8,19.08,36.4,19.08,28.45,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,38.17,34.63,Faturada
GO MED HOSPITALAR,V,5960,"MANTA P/ESTERIL (WRAPS) LEVE SSMMS 1,00MX1,00M PT/50 PT",MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,44,1468.6,6,2,19/09/2025,2,128.0,256.0,65.0,128.0,65.0,96.91,INSTITUTO SÃO VICENTE,FABIAN SILVA,9,2025,19,Sexta-feira,130.0,126.0,Faturada
GO MED HOSPITALAR,V,5961,"DEXAMETASONA 4MG/ML 2,5ML AMP (GEN) CX C/100",MEDICAMENTOS,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,600,1.04,624.0,0.86,1.04,0.86,1.19,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,513.66,110.34,Faturada
GO MED HOSPITALAR,V,5961,"SOL. CLORETO SODIO 0,9% 100ML FR",NUTRIÇÃO CLINICA,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,660,3.25,2145.0,2.63,3.25,2.63,3.88,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,1738.31,406.69,Faturada
GO MED HOSPITALAR,V,5961,EQUIPO MACROGOTAS C/INJ. LAT. FILT. AR LUER SLIP UN,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,600,0.91,546.0,0.77,0.91,0.77,1.15,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,463.44,82.56,Faturada
GO MED HOSPITALAR,V,5961,CATETER INTRAVENOSO 24G. UN,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,500,0.88,440.0,0.68,0.88,0.68,1.02,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,341.6,98.4,Faturada
GO MED HOSPITALAR,V,5961,PROMETAZINA 25MG/ML AMP 2ML (PROMETAZOL) CX C/100,MEDICAMENTOS,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,100,3.98,398.0,3.05,3.98,3.05,4.55,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,305.0,93.0,Faturada
GO MED HOSPITALAR,V,5961,"EQUIPO NUTRICAO ENTERAL ESCALONADO 1,5M UN",MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,200,0.95,190.0,0.8,0.95,0.8,1.2,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,160.84,29.16,Faturada
GO MED HOSPITALAR,V,5961,FENTANILA 50MCG/5ML AMP (GEN) CX C/50,MEDICAMENTOS,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,100,2.25,225.0,1.8,2.25,1.8,2.57,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,180.0,45.0,Faturada
GO MED HOSPITALAR,V,5961,CATETER TIPO OCULOS PEDIATRICO UN,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,50,2.4,120.0,1.84,2.4,1.84,2.75,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,92.2,27.8,Faturada
GO MED HOSPITALAR,V,5961,ETER ETILICO 35% (VIC REMOV) 1LT LT,MEDICAMENTOS,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,1,34.42,34.42,27.68,34.42,27.68,39.33,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,27.68,6.74,Faturada
GO MED HOSPITALAR,V,5961,COLETOR UNIVERSAL 80ML S/PA ESTERIL TAMPA VERMELHA UN,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,120,0.47,56.4,0.36,0.47,0.36,0.53,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,42.76,13.64,Faturada
GO MED HOSPITALAR,V,5961,LUVA VINIL S/PO P CX 100 CX,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,10,15.26,152.6,11.49,15.26,11.49,17.44,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,114.86,37.74,Faturada
GO MED HOSPITALAR,V,5961,"AGULHA DESC. 13 X 0,45MM UN",MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,3000,0.07,210.0,0.06,0.07,0.06,0.08,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,171.6,38.4,Faturada
GO MED HOSPITALAR,V,5961,SCALP 25G UN,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,500,0.23,115.0,0.18,0.23,0.18,0.26,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,91.6,23.4,Faturada
GO MED HOSPITALAR,V,5961,ESFIGMOMANOMETRO VELCRO ADULTO-PREMIUM CX,MATERIAL HOSPITALAR,AL,19/09/2025,,19/09/2025,1,30,5560.14,14,15,19/09/2025,3,101.24,303.72,77.61,101.24,77.61,115.7,JP DISTRIBUIDORA DE MEDICAMENTOS,GERAL VENDAS,9,2025,19,Sexta-feira,232.83,70.89,Faturada
GO MED HOSPITALAR,V,5962,LAMINA DE BISTURI N.21 UN,MATERIAL HOSPITALAR,AL,23/09/2025,,23/09/2025,1,33,1782.92,4,11,23/09/2025,200,0.27,54.6,0.22,0.27,0.22,0.31,HOSPITAL SAO RAIMUNDO,DENIS SOUSA,9,2025,23,Terça-feira,44.06,10.54,Faturada
GO MED HOSPITALAR,V,5962,PLACA TERRA AD REM SKINTACT UN,MATERIAL HOSPITALAR,AL,23/09/2025,,23/09/2025,1,33,1782.92,4,11,23/09/2025,100,6.5,650.0,5.33,6.5,5.33,7.76,HOSPITAL SAO RAIMUNDO,DENIS SOUSA,9,2025,23,Terça-feira,533.32,116.68,Faturada
GO MED HOSPITALAR,V,5962,CLOREXIDINA 2% DEGER (CHLORCLEAR 1LT FR,SANEANTES,AL,23/09/2025,,23/09/2025,1,33,1782.92,4,11,23/09/2025,48,14.44,693.12,10.56,14.44,10.56,15.08,HOSPITAL SAO RAIMUNDO,DENIS SOUSA,9,2025,23,Terça-feira,507.09,186.03,Faturada
GO MED HOSPITALAR,V,5962,ALCOOL 70% 1LT (SANEANTE) LT,SANEANTES,AL,23/09/2025,,23/09/2025,1,33,1782.92,4,11,23/09/2025,72,5.35,385.2,4.02,5.35,4.02,5.74,HOSPITAL SAO RAIMUNDO,DENIS SOUSA,9,2025,23,Terça-feira,289.28,95.92,Faturada
GO MED HOSPITALAR,V,5963,FITA ADESIVA HOSP. 19MM X 50M UN,MATERIAL HOSPITALAR,CL,23/09/2025,,,1,28,885.6,1,4,,216,4.1,885.6,3.35,4.1,3.35,4.99,ASSOCIACAO BENEFICENTE CISNE,MAIRTON,9,2025,23,Terça-feira,723.41,162.19,Faturada
GO MED HOSPITALAR,V,5964,SOL. MANITOL 20% 250ML SF FR,NUTRIÇÃO CLINICA,CL,23/09/2025,,23/09/2025,1,30,664.0,1,2,23/09/2025,80,8.3,664.0,6.8,8.3,6.8,10.14,HOSPITAL OTOCLINICA LTDA,MAIRTON,9,2025,23,Terça-feira,544.0,120.0,Faturada
GO MED HOSPITALAR,V,5965,FLUCONAZOL 2MG/ML SF 100ML BOL (FLUCAZOL) CX C/6,MEDICAMENTOS,CL,23/09/2025,,23/09/2025,1,30,776.4,1,2,23/09/2025,120,6.47,776.4,5.5,6.47,5.5,8.2,HOSPITAL OTOCLINICA LTDA,MAIRTON,9,2025,23,Terça-feira,660.0,116.4,Faturada
GO MED HOSPITALAR,V,5966,SERINGA DESC. 05ML S/AG LUER SLIP UN,MATERIAL HOSPITALAR,CL,23/09/2025,,23/09/2025,2,38,966.0,2,4,23/09/2025,30,0.2,6.0,0.14,0.2,0.14,0.19,ICCCED,MAIRTON,9,2025,23,Terça-feira,4.15,1.85,Faturada
GO MED HOSPITALAR,V,5966,SOL. MANITOL 20% 250ML SF FR,NUTRIÇÃO CLINICA,CL,23/09/2025,,23/09/2025,2,38,966.0,2,4,23/09/2025,120,8.0,960.0,6.8,8.0,6.8,10.14,ICCCED,MAIRTON,9,2025,23,Terça-feira,816.0,144.0,Faturada
GO MED HOSPITALAR,V,5967,CATETER INTRAVENOSO 24G. UN,MATERIAL HOSPITALAR,AL,23/09/2025,,,1,30,2270.62,4,5,,700,0.88,616.0,0.68,0.88,0.68,1.02,INSTITUTO PRAXIS (SAO BENEDITO),CESAR GAMA,9,2025,23,Terça-feira,478.24,137.76,Faturada
